time,latitude,longitude,mag,id,updated,place,type,geom,state
2014-11-01 06:03:16-04,36.0481,-97.2529,3,usc000stb1,2015-01-30 06:45:09.477-05,"11km N of Langston, Oklahoma",earthquake,0101000020AD100000234A7B832F5058C003780B2428064240,Oklahoma
2014-11-01 03:59:48-04,60.118,-151.6529,3.1,ak11432533,2014-12-03 23:28:56.789-05,"33km SW of Cohoe, Alaska",earthquake,0101000020AD100000DE718A8EE4F462C0C976BE9F1A0F4E40,
2014-11-01 01:20:59-04,61.5406,-152.1262,3.1,ak11432499,2014-12-03 21:56:17.971-05,"104km NNW of Nikiski, Alaska",earthquake,0101000020AD1000002B1895D4090463C0DA1B7C6132C54E40,Alaska
2014-10-31 23:16:33.6-04,19.1455,-64.0828,3.2,pr14304007,2014-11-21 23:14:42-05,"98km NE of Road Town, British Virgin Islands",earthquake,0101000020AD100000F7065F984C0550C06891ED7C3F253340,
2014-10-31 22:54:51.8-04,18.9853,-64.2546,3.2,pr14304006,2014-11-23 00:49:27-05,"73km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000F163CC5D4B1050C0B1BFEC9E3CFC3240,
2014-10-31 22:24:45.8-04,18.9983,-64.4076,3.4,pr14304005,2014-12-13 00:22:09.075-05,"68km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000060764F1E161A50C0C898BB9690FF3240,
2014-10-31 20:16:49.1-04,16.049,-98.367,4.3,usc000st8b,2014-12-06 17:29:19.982-05,"46km S of Cuajinicuilapa, Mexico",earthquake,0101000020AD100000736891ED7C9758C0068195438B0C3040,
2014-10-31 16:49:21-04,64.31,-159.3116,3.1,ak11431883,2014-12-07 11:03:01.256-05,"86km NE of Unalakleet, Alaska",earthquake,0101000020AD100000E02D90A0F8E963C0A4703D0AD7135040,Alaska
2014-10-31 08:57:17-04,61.5241,-146.6619,3,ak11431744,2014-11-20 09:28:34-05,"46km NNW of Valdez, Alaska",earthquake,0101000020AD1000001EA7E8482E5562C0B3EA73B515C34E40,Alaska
2014-10-31 06:22:59.4-04,36.4912,-99.0812,3.4,usb000srxu,2015-01-30 20:49:32.575-05,"12km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000DA1B7C6132C558C0C9E53FA4DF3E4240,Oklahoma
2014-10-31 04:44:48-04,53.3036,-164.202,3.4,usc000st8e,2014-12-03 19:57:33.001-05,"139km SE of Akutan, Alaska",earthquake,0101000020AD1000005839B4C8768664C06688635DDCA64A40,
2014-10-31 00:49:33.9-04,36.6076,-97.6706,3.1,usb000sryz,2014-11-21 22:55:10-05,"22km SSE of Medford, Oklahoma",earthquake,0101000020AD100000A52C431CEB6A58C0598638D6C54D4240,Oklahoma
2014-10-31 00:39:28.3-04,35.9662,-97.3781,3.2,usb000ss14,2014-12-15 21:31:03.027-05,"10km NNE of Guthrie, Oklahoma",earthquake,0101000020AD10000087A757CA325858C096B20C71ACFB4140,Oklahoma
2014-10-30 20:54:59.1-04,17.3199,-68.0203,3.2,pr14303008,2014-11-11 18:05:22-05,"114km SW of Pole Ojea, Puerto Rico",earthquake,0101000020AD100000F7065F984C0151C08BFD65F7E4513140,
2014-10-30 18:57:02.1-04,36.045,-97.2577,3.3,usb000srth,2015-01-15 08:09:49.335-05,"11km N of Langston, Oklahoma",earthquake,0101000020AD100000780B24287E5058C0F6285C8FC2054240,Oklahoma
2014-10-30 15:50:05.814-04,41.8857,-119.6242,3.13,nn00465689,2014-12-04 14:14:49.116-05,"68km ESE of Lakeview, Oregon",earthquake,0101000020AD100000728A8EE4F2E75DC09A081B9E5EF14440,Nevada
2014-10-30 15:16:33.068-04,41.9104,-119.6185,4.1,nn00465678,2015-01-30 15:35:41.188-05,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD100000DD24068195E75DC0A323B9FC87F44440,Nevada
2014-10-30 06:50:11.5-04,18.5534,-67.9479,3.3,pr14303007,2014-12-06 04:21:57.138-05,"48km E of Punta Cana, Dominican Republic",earthquake,0101000020AD10000038F8C264AAFC50C03D9B559FAB8D3240,
2014-10-30 05:42:37.5-04,18.1368,-63.944,3.3,pr14303006,2014-12-06 06:30:23.548-05,"77km ESE of Road Town, British Virgin Islands",earthquake,0101000020AD10000045B6F3FDD4F84FC0C217265305233240,
2014-10-30 05:38:24.45-04,35.979,-116.0745,3.01,ci37283792,2014-12-06 06:43:08.71-05,"18km E of Shoshone, California",earthquake,0101000020AD10000054E3A59BC4045DC05A643BDF4FFD4140,California
2014-10-30 02:36:06.3-04,18.4281,-64.2914,3.1,pr14303002,2014-11-26 01:29:54-05,"34km E of Road Town, British Virgin Islands",earthquake,0101000020AD1000007B832F4CA61250C0E86A2BF6976D3240,
2014-10-30 02:23:33.9-04,19.6275,-65.4807,3.4,pr14303001,2014-11-26 01:25:19-05,"138km NNE of Vieques, Puerto Rico",earthquake,0101000020AD100000FBCBEEC9C35E50C0713D0AD7A3A03340,
2014-10-30 01:01:46.5-04,19.3015,-64.2437,3.3,pr14303000,2014-11-26 01:09:52-05,"105km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD1000004182E2C7980F50C077BE9F1A2F4D3340,
2014-10-29 22:43:41-04,13.672,-90.696,4.1,usb000srk7,2014-12-04 00:18:47.763-05,"28km S of Iztapa, Guatemala",earthquake,0101000020AD100000068195438BAC56C0F2D24D6210582B40,
2014-10-29 18:54:43.6-04,19.073,-64.2248,3.2,pr14302015,2014-11-11 15:56:46-05,"83km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000003098A1F630E50C0A69BC420B0123340,
2014-10-29 16:59:56.3-04,19.0853,-64.2331,3.4,pr14302007,2014-10-29 18:07:04-04,"84km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000A52C431CEB0E50C04B598638D6153340,
2014-10-29 16:53:31.6-04,35.7338,-97.5268,3.1,usb000srev,2015-01-29 13:17:04.971-05,"10km NNW of Edmond, Oklahoma",earthquake,0101000020AD10000019E25817B76158C004E78C28EDDD4140,Oklahoma
2014-10-29 16:15:20.85-04,7.9862,-103.4945,4.5,usb000sreb,2014-11-24 22:27:29-05,Northern East Pacific Rise,earthquake,0101000020AD100000CFF753E3A5DF59C0C442AD69DEF11F40,
2014-10-29 15:50:27.4-04,18.2229,-68.0559,3.2,pr14302011,2014-10-29 18:01:40-04,"54km SE of Punta Cana, Dominican Republic",earthquake,0101000020AD1000002BF697DD930351C0454772F90F393240,
2014-10-29 14:58:56.9-04,19.0585,-64.1494,3,pr14302012,2014-10-29 16:04:47-04,"86km NE of Road Town, British Virgin Islands",earthquake,0101000020AD1000006F8104C58F0950C0E5D022DBF90E3340,
2014-10-29 14:54:17.7-04,19.1105,-64.2443,3,pr14302006,2014-10-29 16:01:39-04,"86km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD1000006B9A779CA20F50C03F355EBA491C3340,
2014-10-29 14:38:26.4-04,19.0562,-64.1713,3.2,pr14302009,2014-10-29 15:52:19-04,"84km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000082734694F60A50C003098A1F630E3340,
2014-10-29 14:33:03.2-04,18.898,-64.1918,3.3,pr14302010,2014-10-29 15:47:59-04,"69km NE of Road Town, British Virgin Islands",earthquake,0101000020AD100000DCD78173460C50C0D9CEF753E3E53240,
2014-10-29 14:18:36-04,61.9528,-149.9846,3.3,ak11431118,2014-12-08 12:28:51.643-05,"23km N of Willow, Alaska",earthquake,0101000020AD10000088F4DBD781BF62C07DD0B359F5F94E40,Alaska
2014-10-29 13:34:54.5-04,19.2185,-64.2086,3.2,pr14302008,2014-10-29 14:17:22-04,"98km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000857CD0B3590D50C00E2DB29DEF373340,
2014-10-29 13:24:51.1-04,19.1252,-64.2873,3.7,pr14302005,2014-12-07 16:20:41.633-05,"85km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000003098A1F631250C08E75711B0D203340,
2014-10-29 04:36:35.31-04,38.8016667,-122.7683333,3.59,nc72334886,2015-01-28 17:14:36.975-05,"2km NNW of The Geysers, California",earthquake,0101000020AD1000005FFB6E5F2CB15EC06865B1039D664340,California
2014-10-29 02:55:51.8-04,18.6573,-68.5654,3.3,pr14302000,2014-11-24 19:04:12.16-05,"10km E of Otra Banda, Dominican Republic",earthquake,0101000020AD100000234A7B832F2451C02AA913D044A83240,
2014-10-29 00:29:08.9-04,36.1112,-97.4324,3.1,usb000sr9p,2015-01-13 22:30:43.695-05,"22km NE of Crescent, Oklahoma",earthquake,0101000020AD10000096B20C71AC5B58C058A835CD3B0E4240,Oklahoma
2014-10-28 20:20:44.34-04,12.9217,-88.0182,4.1,usc000sw22,2014-12-17 12:40:07.158-05,"30km S of Intipuca, El Salvador",earthquake,0101000020AD100000613255302A0156C04772F90FE9D72940,
2014-10-28 19:29:27-04,54.1237,-163.0258,3.2,usc000sude,2014-12-03 16:08:17.786-05,"84km SSE of False Pass, Alaska",earthquake,0101000020AD1000009487855AD36064C0F241CF66D50F4B40,
2014-10-28 16:49:27.02-04,20.4779,-64.2133,4.3,usb000sr5h,2014-12-03 14:49:09-05,"232km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000280F0BB5A60D50C027C286A7577A3440,
2014-10-28 15:58:21.4-04,18.2777,-63.9244,3.1,pr14301006,2014-12-03 11:24:35-05,"74km ESE of Road Town, British Virgin Islands",earthquake,0101000020AD10000011363CBD52F64FC06519E25817473240,
2014-10-28 10:16:59-04,8.506,-103.5449,4.6,usb000sr2n,2014-12-04 10:45:39.083-05,Northern East Pacific Rise,earthquake,0101000020AD100000C9E53FA4DFE259C0508D976E12032140,
2014-10-28 08:50:00.3-04,19.038,-64.6973,3.2,pr14301003,2014-11-19 18:25:21-05,"69km N of Road Town, British Virgin Islands",earthquake,0101000020AD1000000DE02D90A02C50C07D3F355EBA093340,
2014-10-28 07:39:45.2-04,18.8384,-65.0672,3,pr14301002,2014-11-19 01:23:57-05,"56km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD100000A3923A014D4450C066F7E461A1D63240,
2014-10-28 06:59:48.49-04,8.2406,-103.5662,4.4,usb000sr22,2014-12-05 04:05:55.862-05,Northern East Pacific Rise,earthquake,0101000020AD100000B1BFEC9E3CE459C0D0D556EC2F7B2040,
2014-10-28 01:57:29.8-04,18.8113,-65.93,3.2,pr14301000,2014-11-24 19:26:11-05,"42km NNE of San Juan, Puerto Rico",earthquake,0101000020AD100000EC51B81E857B50C0AB3E575BB1CF3240,
2014-10-28 00:57:29-04,63.1657,-150.4072,3.1,ak11430130,2015-01-16 20:00:06.274-05,"77km WSW of Cantwell, Alaska",earthquake,0101000020AD100000CC5D4BC807CD62C03E7958A835954F40,Alaska
2014-10-27 18:59:04.9-04,18.492,-65.0238,3,pr14300005,2014-10-28 11:41:21-04,"19km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD10000044696FF0854150C0CBA145B6F37D3240,
2014-10-27 17:05:31-04,18.4165,-67.4919,3.2,pr14300002,2014-10-28 09:47:20-04,"26km WNW of Rincon, Puerto Rico",earthquake,0101000020AD100000C139234A7BDF50C0B4C876BE9F6A3240,
2014-10-27 14:49:06.82-04,15.2586,-94.6872,4.6,usb000sqvm,2014-12-01 17:28:55-05,"107km S of San Francisco del Mar, Mexico",earthquake,0101000020AD100000EB73B515FBAB57C0BF7D1D3867842E40,
2014-10-27 14:44:55-04,51.993,-168.0044,4,usc000st76,2014-12-01 17:08:27-05,"120km SSE of Nikolski, Alaska",earthquake,0101000020AD1000004703780B240065C0C976BE9F1AFF4940,
2014-10-27 10:42:30.3-04,36.4996,-99.0809,3.5,usb000sqv0,2014-12-04 04:18:27.967-05,"12km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000C58F31772DC558C0728A8EE4F23F4240,Oklahoma
2014-10-27 10:35:21.3-04,44.819,-111.5033,3.1,mb14502499,2014-12-17 09:46:32.595-05,"36km WNW of West Yellowstone, Montana",earthquake,0101000020AD100000EA04341136E05BC045B6F3FDD4684640,Montana
2014-10-27 07:55:58-04,58.5633,-155.0615,3.4,ak11429869,2014-12-02 05:59:44-05,"93km E of King Salmon, Alaska",earthquake,0101000020AD1000008716D9CEF76163C01CEBE2361A484D40,Alaska
2014-10-27 07:41:41-04,44.3745,-124.4352,3,uw60910381,2014-12-02 09:31:59-05,"29km W of Waldport, Oregon",earthquake,0101000020AD10000007CE1951DA1B5FC00E2DB29DEF2F4640,
2014-10-27 03:00:11-04,58.0527,-143.2688,3,ak11429832,2014-11-17 01:16:24.321-05,"229km SSW of Cape Yakataga, Alaska",earthquake,0101000020AD100000462575029AE861C0E63FA4DFBE064D40,
2014-10-27 02:33:26-04,56.0518,-158.6053,3.3,usb000sqtm,2014-11-17 00:37:20-05,"24km SSE of Chignik Lake, Alaska",earthquake,0101000020AD1000009A081B9E5ED363C066F7E461A1064C40,
2014-10-27 02:02:42-04,67.6715,-162.1082,3.1,ak11429810,2014-11-16 21:04:10-05,"38km ENE of Noatak, Alaska",earthquake,0101000020AD100000ACADD85F764364C0E5D022DBF9EA5040,Alaska
2014-10-27 01:39:31-04,53.6517,-165.5664,3.7,usc000st75,2014-11-16 20:55:39-05,"55km SSE of Akutan, Alaska",earthquake,0101000020AD1000008A8EE4F21FB264C0CF66D5E76AD34A40,
2014-10-26 18:23:10-04,36.4904,-99.0885,3.7,usb000sqrz,2014-12-02 13:48:24.514-05,"11km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000008B6CE7FBA9C558C0ADFA5C6DC53E4240,Oklahoma
2014-10-26 11:40:47-04,62.6409,-149.3746,3.1,ak11429418,2014-11-19 00:00:42-05,"51km NE of Talkeetna, Alaska",earthquake,0101000020AD1000009CA223B9FCAB62C0D200DE0209524F40,Alaska
2014-10-26 11:02:39.1-04,18.9965,-65.0613,3.3,pr14299003,2014-11-18 23:40:10-05,"73km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD100000ABCFD556EC4350C0C976BE9F1AFF3240,
2014-10-26 05:14:37.7-04,19.8334,-63.6483,3.2,pr14299000,2014-11-30 06:45:54-05,"187km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000097FF907EFBD24FC0857CD0B359D53340,
2014-10-25 23:07:14.18-04,13.4549,-91.203,4,usc000sv21,2014-11-28 22:52:45-05,"66km SW of Puerto San Jose, Guatemala",earthquake,0101000020AD100000A145B6F3FDCC56C09BE61DA7E8E82A40,
2014-10-25 20:21:10.3-04,36.5062,-99.0278,3.1,usb000sqlb,2014-11-28 18:47:15-05,"17km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000000BB5A679C7C158C01B9E5E29CB404240,Oklahoma
2014-10-25 18:45:02.2-04,19.1284,-66.8401,3.3,pr14298007,2014-12-03 12:45:16-05,"71km N of Hatillo, Puerto Rico",earthquake,0101000020AD100000A857CA32C4B550C070CE88D2DE203340,
2014-10-25 17:10:54.3-04,35.5446,-97.2373,3.2,usb000sqk2,2015-01-29 17:04:30.877-05,"5km NNE of Choctaw, Oklahoma",earthquake,0101000020AD100000D0D556EC2F4F58C068B3EA73B5C54140,Oklahoma
2014-10-25 17:10:46.1-04,14.9153,-92.7106,4.3,usc000su3z,2014-12-09 10:19:59.37-05,"28km W of Mazatan, Mexico",earthquake,0101000020AD10000068226C787A2D57C0BF0E9C33A2D42D40,
2014-10-25 14:34:53-04,59.9714,-153.5465,3,ak11428467,2014-11-30 17:00:07-05,"72km SW of Redoubt Volcano, Alaska",earthquake,0101000020AD100000736891ED7C3163C0CEAACFD556FC4D40,Alaska
2014-10-25 14:31:15.08-04,36.1301667,-118.0518333,3.61,ci37282264,2015-01-30 13:26:15.269-05,"13km NW of Coso Junction, California",earthquake,0101000020AD100000FF159E3C51835DC09EC36B4DA9104240,California
2014-10-25 12:36:15-04,35.8596,-97.3044,3.1,usb000sqj5,2014-11-29 06:53:54-05,"10km SSW of Langston, Oklahoma",earthquake,0101000020AD100000C139234A7B5358C020D26F5F07EE4140,Oklahoma
2014-10-25 12:29:54.2-04,18.8262,-64.4172,3.4,pr14298004,2014-11-29 03:11:44-05,"49km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000009F9A067B31A50C088F4DBD781D33240,
2014-10-25 11:07:36.14-04,34.2836667,-117.0356667,3.05,ci37282232,2015-01-30 03:19:22.67-05,"11km NE of Running Springs, California",earthquake,0101000020AD1000009A83FB5C48425DC06DBBBF304F244140,California
2014-10-25 10:57:54-04,58.3058,-137.0344,3.3,usb000sqiv,2014-11-29 03:47:25-05,"76km W of Gustavus, Alaska",earthquake,0101000020AD100000705F07CE192161C0F38E537424274D40,
2014-10-25 08:13:08-04,62.0029,-151.0356,3.2,ak11428315,2014-11-16 09:14:54-05,"59km WNW of Willow, Alaska",earthquake,0101000020AD1000009A779CA223E162C04694F6065F004F40,Alaska
2014-10-25 06:43:28.7-04,19.4668,-68.4308,3.5,pr14298003,2014-11-20 07:19:37-05,"84km NE of Miches, Dominican Republic",earthquake,0101000020AD1000007AC7293A921B51C0D6C56D3480773340,
2014-10-25 05:04:03.9-04,19.4822,-108.6285,4.8,usb000sqht,2014-11-20 08:23:05-05,"259km ENE of Socorro Island, Mexico",earthquake,0101000020AD1000004E62105839285BC096218E75717B3340,
2014-10-25 04:47:47.51-04,18.872,-70.0749,4.1,usb000sqhr,2015-01-29 22:12:38.796-05,"7km NNW of Esperalvillo, Dominican Republic",earthquake,0101000020AD1000001B9E5E29CB8451C0AC1C5A643BDF3240,
2014-10-24 19:03:50.86-04,10.7142,-85.6286,4.1,usc000sv11,2014-12-03 17:37:41.021-05,"21km N of Sardinal, Costa Rica",earthquake,0101000020AD10000000917EFB3A6855C03D9B559FAB6D2540,
2014-10-24 12:50:47.75-04,36.9972,-104.9233,3.3,usc000sv0t,2014-12-03 04:15:35-05,"42km WSW of Trinidad, Colorado",earthquake,0101000020AD1000006519E258173B5AC01DC9E53FA47F4240,Colorado
2014-10-24 06:00:43.34-04,31.4546667,-115.5178333,3.03,ci37281792,2015-01-30 18:33:21.159-05,"135km S of Calexico, California",earthquake,0101000020AD100000E711482E24E15CC08B146F0965743F40,
2014-10-23 23:05:32-04,12.952,-88.728,4.9,usb000sq7e,2015-01-10 16:48:04.479-05,"41km SSW of Puerto El Triunfo, El Salvador",earthquake,0101000020AD1000003BDF4F8D972E56C08195438B6CE72940,
2014-10-23 17:25:23-04,65.1601,-149.0936,3.4,ak11426903,2015-01-30 06:36:55.394-05,"61km NW of Ester, Alaska",earthquake,0101000020AD100000FB5C6DC5FEA262C0BC0512143F4A5040,Alaska
2014-10-23 17:16:56.07-04,12.1623,-87.5199,4.2,usc000sulj,2014-12-02 18:03:23-05,"51km SW of Corinto, Nicaragua",earthquake,0101000020AD100000304CA60A46E155C0174850FC18532840,
2014-10-23 16:30:24-04,65.1661,-149.0553,5,ak11426830,2015-01-28 10:56:12.97-05,"60km NW of Ester, Alaska",earthquake,0101000020AD100000006F8104C5A162C066F7E461A14A5040,Alaska
2014-10-23 07:41:54.7-04,17.9442,-68.361,3.1,pr14296002,2014-12-02 06:49:58-05,"54km SSE of Boca de Yuma, Dominican Republic",earthquake,0101000020AD100000C976BE9F1A1751C019E25817B7F13140,
2014-10-23 07:06:03-04,36.6797,-97.7149,3.1,usb000spz6,2014-12-01 04:54:18-05,"14km S of Medford, Oklahoma",earthquake,0101000020AD10000044FAEDEBC06D58C0AC8BDB6800574240,Oklahoma
2014-10-23 04:16:58-04,64.4456,-149.8211,3,ak11426581,2014-10-23 01:12:03.101-04,"37km WSW of North Nenana, Alaska",earthquake,0101000020AD100000DCD7817346BA62C03FC6DCB5841C5040,Alaska
2014-10-23 01:25:30.6-04,19.03,-65.0142,3,pr14296001,2014-11-20 21:54:15-05,"76km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD1000009BE61DA7E84050C048E17A14AE073340,
2014-10-22 23:48:07.76-04,37.0294,-97.8876,3.3,usb000spwe,2015-01-30 11:25:57.844-05,"18km SE of Anthony, Kansas",earthquake,0101000020AD1000007FFB3A70CE7858C04F401361C3834240,Kansas
2014-10-22 22:49:52-04,53.2796,-160.2695,3.4,usb000sr05,2014-11-27 21:42:21-05,"174km SSW of Chernabura Island, Alaska",earthquake,0101000020AD100000B4C876BE9F0864C016FBCBEEC9A34A40,
2014-10-22 22:31:29.8-04,36.4994,-99.0632,3.2,usb000spvw,2014-11-27 21:26:37-05,"14km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000DC4603780BC458C0ABCFD556EC3F4240,Oklahoma
2014-10-22 18:30:03-04,58.388,-137.033,3.5,usb000spu1,2014-12-01 12:00:52-05,"75km W of Gustavus, Alaska",earthquake,0101000020AD100000931804560E2161C08C6CE7FBA9314D40,Alaska
2014-10-22 15:58:22.2-04,36.5028,-99.0603,3.5,usb000spsf,2014-10-22 13:10:13.325-04,"14km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000B9FC87F4DBC358C0E3361AC05B404240,Oklahoma
2014-10-22 15:46:58.37-04,9.3741,-83.6525,4,usc000t3ke,2014-12-03 17:45:05.93-05,"4km NNE of Daniel Flores, Costa Rica",earthquake,0101000020AD100000F6285C8FC2E954C001DE02098ABF2240,
2014-10-22 10:57:17-04,52.6036,-163.2484,3,usb000sr03,2014-11-27 07:08:32-05,"239km SE of Akutan, Alaska",earthquake,0101000020AD100000728A8EE4F26764C0CCEEC9C3424D4A40,
2014-10-22 09:45:31-04,60.4174,-158.1191,3.5,ak11425750,2014-11-27 06:44:47-05,"154km N of Dillingham, Alaska",earthquake,0101000020AD100000849ECDAACFC363C0DAACFA5C6D354E40,Alaska
2014-10-22 04:05:51.02-04,31.5505,-115.631,3.52,ci37281144,2014-11-18 19:01:00.868-05,"125km S of Calexico, California",earthquake,0101000020AD100000AAF1D24D62E85CC0B0726891ED8C3F40,
2014-10-21 22:57:22.84-04,32.1858333,-115.1995,3.33,ci37281064,2014-11-22 19:35:02-05,"60km SSE of Calexico, California",earthquake,0101000020AD10000054E3A59BC4CC5CC0FE00B562C9174040,
2014-10-21 22:12:55-04,59.3263,-153.557,3,ak11425430,2014-11-15 18:58:55-05,"90km ESE of Old Iliamna, Alaska",earthquake,0101000020AD100000E8FBA9F1D23163C0A857CA32C4A94D40,
2014-10-21 22:04:16.4-04,19.1847,-66.583,3.2,pr14294002,2014-11-15 18:51:49-05,"80km N of Arecibo, Puerto Rico",earthquake,0101000020AD1000005A643BDF4FA550C03A92CB7F482F3340,
2014-10-21 19:06:05.34-04,12.4415,-88.4078,4.6,usb000spj2,2014-12-02 12:23:18-05,"90km SSW of Chirilagua, El Salvador",earthquake,0101000020AD100000C3D32B65191A56C0355EBA490CE22840,
2014-10-21 11:55:43.98-04,37.0377,-97.8947,3,usb000spel,2015-01-30 06:57:27.408-05,"17km SE of Anthony, Kansas",earthquake,0101000020AD100000CCEEC9C3427958C09487855AD3844240,Kansas
2014-10-21 08:55:46.2-04,36.6352,-97.7001,3,usb000spe4,2014-11-11 21:32:37-05,"19km S of Medford, Oklahoma",earthquake,0101000020AD1000007FFB3A70CE6C58C0A835CD3B4E514240,Oklahoma
2014-10-21 08:22:47.71-04,41.5541667,-125.2625,3.01,nc72331056,2014-12-01 17:48:33-05,"91km WSW of Crescent City, California",earthquake,0101000020AD100000CDCCCCCCCC505FC0218436EFEEC64440,
2014-10-21 04:41:45-04,59.9339,-153.3245,3.8,ak11424625,2014-11-13 22:42:50-05,"69km SSW of Redoubt Volcano, Alaska",earthquake,0101000020AD100000AAF1D24D622A63C001DE02098AF74D40,Alaska
2014-10-21 04:00:17-04,69.1409,-144.5033,3.5,ak11424590,2014-11-17 00:28:26-05,"115km SSW of Kaktovik, Alaska",earthquake,0101000020AD10000075029A081B1062C069006F8104495140,Alaska
2014-10-21 03:17:31-04,61.4607,-146.3958,3.5,ak11424546,2015-01-30 14:13:10.023-05,"36km N of Valdez, Alaska",earthquake,0101000020AD10000038F8C264AA4C62C034A2B437F8BA4E40,Alaska
2014-10-21 00:46:17.8-04,36.7435,-97.8837,3.3,usb000spch,2015-01-30 11:36:03.39-05,"15km WSW of Medford, Oklahoma",earthquake,0101000020AD1000006ADE718A8E7858C0BA490C022B5F4240,Oklahoma
2014-10-21 00:36:58-04,65.1507,-149.0398,5,ak11424413,2015-01-28 10:19:39.801-05,"59km NW of Ester, Alaska",earthquake,0101000020AD100000304CA60A46A162C076E09C11A5495040,Alaska
2014-10-20 21:22:53.93-04,57.369,-132.7648,3.4,usb000sqh2,2014-11-18 23:30:35-05,"63km N of Petersburg, Alaska",earthquake,0101000020AD100000637FD93D799860C0AC1C5A643BAF4C40,Alaska
2014-10-20 20:34:16-04,35.4166,-96.5579,3.5,usb000sp9z,2015-01-29 22:18:30.394-05,"10km SW of Boley, Oklahoma",earthquake,0101000020AD1000000F9C33A2B42358C0BEC1172653B54140,Oklahoma
2014-10-20 15:35:29.5-04,36.6799,-98.1584,3,usb000sp6d,2015-01-30 17:41:58.062-05,"17km NE of Helena, Oklahoma",earthquake,0101000020AD100000EEEBC039238A58C0744694F606574240,Oklahoma
2014-10-20 15:05:39.39-04,14.4917,-93.7276,4.2,usc000st5v,2014-11-24 15:57:37-05,"off the coast of Chiapas, Mexico",earthquake,0101000020AD100000742497FF906E57C0EBE2361AC0FB2C40,
2014-10-20 14:25:02.61-04,37.0422,-97.9304,3.1,usb000sp61,2014-11-26 11:51:18-05,"15km SE of Anthony, Kansas",earthquake,0101000020AD100000B30C71AC8B7B58C013F241CF66854240,Kansas
2014-10-19 17:11:17-04,36.4931,-99.0461,3,usb000sp0q,2014-11-24 11:02:35-05,"15km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000001E166A4DF3C258C02CD49AE61D3F4240,Oklahoma
2014-10-19 14:24:04.46-04,40.2673333,-124.3726667,4.24,nc72330211,2015-01-28 09:14:23.002-05,"34km SW of Rio Dell, California",earthquake,0101000020AD100000BB336EC5D9175FC0DD5042FA37224440,
2014-10-19 11:42:04.25-04,16.3715,-98.91,4.5,usb000snzq,2014-11-10 23:56:24-05,"23km SW of Tecoanapa, Mexico",earthquake,0101000020AD1000000AD7A3703DBA58C0C976BE9F1A5F3040,
2014-10-19 10:21:14.68-04,11.6142,-87.1003,4.2,usb000sp07,2014-11-06 23:09:19-05,"66km WSW of Masachapa, Nicaragua",earthquake,0101000020AD1000007CF2B0506BC655C00A68226C783A2740,
2014-10-19 07:18:59.8-04,19.5508,-68.2755,4,pr14292000,2015-01-10 01:24:08.671-05,"89km NE of Miches, Dominican Republic",earthquake,0101000020AD1000001283C0CAA11151C005A3923A018D3340,
2014-10-19 05:25:29.53-04,19.7833,-74.4832,4.4,usb000snyu,2014-11-27 01:40:35-05,"62km S of Baracoa, Cuba",earthquake,0101000020AD100000575BB1BFEC9E52C0F1F44A5986C83340,
2014-10-19 03:04:01-04,36.2797,-96.9232,3,usb000sny9,2015-01-30 08:03:42.709-05,"12km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000B3EA73B5153B58C07958A835CD234240,Oklahoma
2014-10-19 01:49:44.1-04,36.2821,-96.9302,3,usb000sny3,2015-01-07 18:41:27.227-05,"12km WSW of Pawnee, Oklahoma",earthquake,0101000020AD1000004FAF9465883B58C0CE1951DA1B244240,Oklahoma
2014-10-19 01:16:13.1-04,36.2852,-96.9284,3.4,usb000snxp,2015-01-30 01:01:51.645-05,"12km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000CF66D5E76A3B58C0DC68006F81244240,Oklahoma
2014-10-18 19:26:13.2-04,36.2042,-97.5339,3,usb000snw7,2014-11-23 00:14:08-05,"24km WSW of Perry, Oklahoma",earthquake,0101000020AD10000067D5E76A2B6258C0EEEBC039231A4240,Oklahoma
