time,latitude,longitude,mag,id,updated,place,type,geom,state
2014-07-04 20:48:01.9-04,36.7233,-97.9285,3,usc000rqid,2014-10-04 15:59:54-04,"19km WSW of Medford, Oklahoma",earthquake,0101000020AD1000008195438B6C7B58C031992A18955C4240,Oklahoma
2014-07-04 04:55:09.7-04,36.894,-97.3706,3.2,usc000rqec,2015-01-30 13:00:19.149-05,"12km NW of Blackwell, Oklahoma",earthquake,0101000020AD10000072F90FE9B75758C0DF4F8D976E724240,Oklahoma
2014-07-03 20:24:20-04,36.7602,-98.0515,3,usc000rqc5,2014-10-04 15:59:53-04,"27km E of Cherokee, Oklahoma",earthquake,0101000020AD1000009EEFA7C64B8358C0A835CD3B4E614240,Oklahoma
2014-07-03 20:14:54.3-04,35.9358,-97.0745,3.2,usc000rqbx,2014-10-04 15:59:53-04,"5km SW of Perkins, Oklahoma",earthquake,0101000020AD10000054E3A59BC44458C064CC5D4BC8F74140,Oklahoma
2014-07-03 16:09:03.4-04,36.3842,-96.9309,3,usc000rq2e,2014-10-04 15:59:52-04,"12km WNW of Pawnee, Oklahoma",earthquake,0101000020AD1000002BF697DD933B58C0C58F31772D314240,Oklahoma
2014-07-03 14:43:41.6-04,36.7556,-98.0476,3.1,usc000rpy8,2014-10-04 15:59:52-04,"27km E of Cherokee, Oklahoma",earthquake,0101000020AD10000089D2DEE00B8358C0C66D3480B7604240,Oklahoma
2014-07-01 14:22:07.2-04,36.5831,-97.8189,3.1,usc000rp6g,2014-09-26 07:49:52-04,"21km NNE of Enid, Oklahoma",earthquake,0101000020AD10000071AC8BDB687458C018265305A34A4240,Oklahoma
2014-07-01 08:20:34.5-04,36.6507,-97.9586,3.2,usc000rp3j,2014-09-26 07:49:51-04,"26km SW of Medford, Oklahoma",earthquake,0101000020AD100000857CD0B3597D58C0ECC039234A534240,Oklahoma
2014-07-01 07:42:52.8-04,35.8247,-97.0749,3,usc000rp34,2014-09-26 07:49:51-04,"16km SSW of Perkins, Oklahoma",earthquake,0101000020AD1000001B9E5E29CB4458C06F8104C58FE94140,Oklahoma
2014-06-30 11:03:51.6-04,35.8858,-97.2658,3.2,usc000rnqs,2015-01-30 10:05:43.493-05,"6km S of Langston, Oklahoma",earthquake,0101000020AD100000B7D100DE025158C0FE65F7E461F14140,Oklahoma
2014-06-30 01:30:44.3-04,36.8531,-97.8543,3,usc000rnnx,2015-01-30 22:14:08.821-05,"11km WNW of Medford, Oklahoma",earthquake,0101000020AD100000423EE8D9AC7658C0DA1B7C61326D4240,Oklahoma
2014-06-29 16:29:47.7-04,35.5958,-97.4041,3,usc000rnkf,2015-01-29 15:07:14.337-05,"8km NNW of Spencer, Oklahoma",earthquake,0101000020AD10000012143FC6DC5958C0787AA52C43CC4140,Oklahoma
2014-06-28 06:08:44.7-04,36.6833,-98.2613,3,usc000rn8m,2015-01-30 23:14:01.719-05,"11km SE of Cherokee, Oklahoma",earthquake,0101000020AD100000789CA223B99058C0ACADD85F76574240,Oklahoma
2014-06-27 22:35:04.8-04,36.7186,-97.9033,3.7,usc000rn6i,2015-01-29 18:34:35.714-05,"18km WSW of Medford, Oklahoma",earthquake,0101000020AD100000849ECDAACF7958C0EB73B515FB5B4240,Oklahoma
2014-06-27 20:18:34.7-04,36.5649,-97.8371,3.1,usc000rn5c,2015-01-30 22:04:23.041-05,"19km N of Enid, Oklahoma",earthquake,0101000020AD100000D3DEE00B937558C055C1A8A44E484240,Oklahoma
2014-06-27 15:09:02.8-04,35.8856,-97.3103,3.6,usc000rmtx,2015-01-28 14:10:54.755-05,"8km SW of Langston, Oklahoma",earthquake,0101000020AD100000B9FC87F4DB5358C036AB3E575BF14140,Oklahoma
2014-06-27 12:36:57.6-04,35.8856,-97.3125,3.3,usc000rmr8,2015-01-30 23:54:25.951-05,"8km SW of Langston, Oklahoma",earthquake,0101000020AD10000000000000005458C036AB3E575BF14140,Oklahoma
2014-06-27 07:10:46.2-04,35.8839,-97.2608,3.5,usc000rmmq,2014-09-26 07:49:39-04,"6km S of Langston, Oklahoma",earthquake,0101000020AD100000FFB27BF2B05058C09A779CA223F14140,Oklahoma
2014-06-26 23:28:03.4-04,35.8863,-97.2626,3.7,usc000rml2,2015-01-29 18:50:15.334-05,"6km S of Langston, Oklahoma",earthquake,0101000020AD1000007FFB3A70CE5058C0EF38454772F14140,Oklahoma
2014-06-26 14:02:50.2-04,36.8682,-97.6881,3.2,usc000rmd5,2014-09-26 07:49:38-04,"7km NNE of Medford, Oklahoma",earthquake,0101000020AD1000002B1895D4096C58C09031772D216F4240,Oklahoma
2014-06-26 07:57:16.2-04,36.7578,-98.0499,3,usc000rmb2,2014-09-26 07:49:38-04,"27km E of Cherokee, Oklahoma",earthquake,0101000020AD1000008104C58F318358C054742497FF604240,Oklahoma
2014-06-26 07:45:55.5-04,36.755,-98.0469,3.2,usc000rmaw,2015-01-30 17:38:56.065-05,"27km E of Cherokee, Oklahoma",earthquake,0101000020AD100000AC8BDB68008358C0713D0AD7A3604240,Oklahoma
2014-06-26 06:13:30.1-04,35.7749,-97.4912,3.3,usc000rmab,2015-01-29 21:22:29.019-05,"12km SSW of Guthrie, Oklahoma",earthquake,0101000020AD100000E5F21FD26F5F58C0D0D556EC2FE34140,Oklahoma
2014-06-26 05:41:27.2-04,35.7674,-97.4762,3.1,usc000rmdk,2014-09-26 07:49:38-04,"12km N of Edmond, Oklahoma",earthquake,0101000020AD100000BC96900F7A5E58C0A779C7293AE24140,Oklahoma
2014-06-26 05:38:57.1-04,35.7683,-97.4845,3.5,usc000rm9w,2015-01-29 20:52:56.337-05,"12km N of Edmond, Oklahoma",earthquake,0101000020AD1000005EBA490C025F58C027C286A757E24140,Oklahoma
2014-06-26 05:26:44.9-04,35.7716,-97.491,3.6,usc000rm9s,2015-01-28 11:19:33.706-05,"13km N of Edmond, Oklahoma",earthquake,0101000020AD1000008195438B6C5F58C0FBCBEEC9C3E24140,Oklahoma
2014-06-25 13:09:45.3-04,36.6384,-98.1073,3.3,usc000rlu3,2015-01-30 14:11:42.831-05,"17km NE of Helena, Oklahoma",earthquake,0101000020AD10000017B7D100DE8658C019E25817B7514240,Oklahoma
2014-06-24 17:38:10.3-04,36.871,-97.694,3,usc000rlf1,2014-09-19 13:23:39-04,"7km NNE of Medford, Oklahoma",earthquake,0101000020AD10000023DBF97E6A6C58C0736891ED7C6F4240,Oklahoma
2014-06-24 16:57:30.7-04,36.884,-97.3773,3.2,usc000rl7d,2015-01-30 22:09:18.895-05,"12km NW of Blackwell, Oklahoma",earthquake,0101000020AD100000F931E6AE255858C0FED478E926714240,Oklahoma
2014-06-24 14:15:56.4-04,36.5993,-97.6136,3,usc000rl5d,2015-01-30 09:31:47.688-05,"25km SSE of Medford, Oklahoma",earthquake,0101000020AD100000D734EF38456758C0143FC6DCB54C4240,Oklahoma
2014-06-23 13:44:59.4-04,36.8512,-97.856,3.4,usc000rk9r,2015-01-30 07:44:12.96-05,"11km WNW of Medford, Oklahoma",earthquake,0101000020AD100000115839B4C87658C0772D211FF46C4240,Oklahoma
2014-06-23 09:48:01-04,36.8534,-97.8595,3.3,usc000rk82,2014-09-19 13:23:13-04,"12km WNW of Medford, Oklahoma",earthquake,0101000020AD1000005EBA490C027758C0053411363C6D4240,Oklahoma
2014-06-23 07:42:06.1-04,35.7739,-97.4785,3.2,usc000rk6s,2015-01-29 19:23:57.448-05,"12km SSW of Guthrie, Oklahoma",earthquake,0101000020AD100000B4C876BE9F5E58C0EC2FBB270FE34140,Oklahoma
2014-06-21 01:57:14-04,36.7197,-97.8843,3,usc000rjb2,2015-01-30 09:08:45.195-05,"16km SW of Medford, Oklahoma",earthquake,0101000020AD10000094F6065F987858C032772D211F5C4240,Oklahoma
2014-06-20 23:10:55.9-04,36.7256,-97.903,3.9,usc000rj77,2015-01-28 09:03:04.397-05,"17km WSW of Medford, Oklahoma",earthquake,0101000020AD1000006E1283C0CA7958C022FDF675E05C4240,Oklahoma
2014-06-20 14:46:18.5-04,35.975,-97.1779,3.3,usc000riqx,2015-01-28 19:08:19.517-05,"7km ENE of Langston, Oklahoma",earthquake,0101000020AD100000567DAEB6624B58C0CDCCCCCCCCFC4140,Oklahoma
2014-06-20 12:46:48.2-04,35.5994,-97.4093,3.1,usc000ripe,2015-01-29 17:13:15.141-05,"8km SE of Edmond, Oklahoma",earthquake,0101000020AD1000002E90A0F8315A58C0789CA223B9CC4140,Oklahoma
2014-06-18 19:44:41.6-04,35.9756,-97.1794,3.2,usb000rgg2,2015-01-30 21:11:04.206-05,"7km ENE of Langston, Oklahoma",earthquake,0101000020AD100000C139234A7B4B58C022FDF675E0FC4140,Oklahoma
2014-06-18 19:11:33-04,36.723,-97.9006,3.6,usc000rhka,2015-01-29 17:53:16.274-05,"17km WSW of Medford, Oklahoma",earthquake,0101000020AD100000C4B12E6EA37958C0068195438B5C4240,Oklahoma
2014-06-18 18:42:26.1-04,35.9772,-97.1898,3.2,usc000rhk6,2014-09-19 13:22:48-04,Oklahoma,earthquake,0101000020AD100000F931E6AE254C58C05BD3BCE314FD4140,Oklahoma
2014-06-18 17:44:40.1-04,36.721,-97.8958,3,usc000rhi5,2014-09-19 13:22:47-04,"17km WSW of Medford, Oklahoma",earthquake,0101000020AD1000006FF085C9547958C03F355EBA495C4240,Oklahoma
2014-06-18 17:26:33.2-04,35.9774,-97.1813,3.1,usc000rhi4,2014-09-19 13:22:47-04,"7km ENE of Langston, Oklahoma",earthquake,0101000020AD100000F2B0506B9A4B58C0228E75711BFD4140,Oklahoma
2014-06-18 14:08:33.8-04,35.9758,-97.1758,3.2,usc000rhci,2015-01-30 08:40:52.492-05,"7km ENE of Langston, Oklahoma",earthquake,0101000020AD100000C1A8A44E404B58C0E9B7AF03E7FC4140,Oklahoma
2014-06-18 10:53:02.4-04,35.5956,-97.3924,4.1,usc000rhab,2015-01-28 05:51:00.651-05,"8km N of Spencer, Oklahoma",earthquake,0101000020AD100000D3BCE3141D5958C0B1BFEC9E3CCC4140,Oklahoma
2014-06-18 10:30:18.7-04,35.5974,-97.4001,3,usc000rha6,2015-01-29 21:34:54.478-05,"8km NNW of Spencer, Oklahoma",earthquake,0101000020AD1000004BC8073D9B5958C0B1506B9A77CC4140,Oklahoma
2014-06-18 07:08:01.3-04,35.9772,-97.1835,3.4,usc000rh6s,2014-09-19 13:22:43-04,"7km ENE of Langston, Oklahoma",earthquake,0101000020AD10000039B4C876BE4B58C05BD3BCE314FD4140,Oklahoma
2014-06-17 16:29:12.6-04,35.5908,-97.374,3,usc000rgsy,2015-01-29 23:12:53.433-05,"7km N of Spencer, Oklahoma",earthquake,0101000020AD1000000E2DB29DEF5758C0083D9B559FCB4140,Oklahoma
2014-06-16 11:25:12.7-04,35.5866,-97.3804,3.3,usc000rg1h,2015-01-28 20:38:46.592-05,"7km N of Spencer, Oklahoma",earthquake,0101000020AD1000007FD93D79585858C0B3EA73B515CB4140,Oklahoma
2014-06-16 10:47:35.6-04,35.5935,-97.3969,4.3,usc000rg12,2015-01-28 00:52:28.754-05,"8km NNW of Spencer, Oklahoma",earthquake,0101000020AD10000013F241CF665958C08716D9CEF7CB4140,Oklahoma
2014-06-16 10:31:07.4-04,35.5925,-97.4027,3.5,usc000rg0i,2015-01-28 19:22:01.173-05,"8km NNW of Spencer, Oklahoma",earthquake,0101000020AD100000598638D6C55958C0A4703D0AD7CB4140,Oklahoma
2014-06-15 17:33:01.6-04,36.8326,-97.6391,3,usc000rftq,2015-01-30 11:17:24.515-05,"8km ENE of Medford, Oklahoma",earthquake,0101000020AD100000E9B7AF03E76858C0265305A3926A4240,Oklahoma
2014-06-15 13:51:25.9-04,36.8663,-97.8567,3,usc000rfsx,2014-09-12 11:47:36-04,"12km WNW of Medford, Oklahoma",earthquake,0101000020AD100000ED9E3C2CD47658C02D431CEBE26E4240,Oklahoma
2014-06-14 22:55:07.9-04,36.6037,-97.6234,3.3,usc000rfmw,2014-09-12 11:47:33-04,"24km SSE of Medford, Oklahoma",earthquake,0101000020AD100000E4141DC9E56758C0304CA60A464D4240,Oklahoma
2014-06-11 09:42:29.6-04,36.9293,-97.6495,3,usc000rdue,2014-09-12 11:47:13-04,"12km SSW of Caldwell, Kansas",earthquake,0101000020AD10000021B07268916958C01E166A4DF3764240,Oklahoma
2014-06-10 15:13:51-04,35.7155,-97.4288,3.1,usc000rdb9,2015-01-29 19:58:20.917-05,"8km NNE of Edmond, Oklahoma",earthquake,0101000020AD10000096218E75715B58C0DD24068195DB4140,Oklahoma
2014-06-10 07:19:55-04,35.7168,-97.4282,3.1,usc000rd76,2015-01-28 20:04:06.346-05,"8km NNE of Edmond, Oklahoma",earthquake,0101000020AD1000006C09F9A0675B58C0EBE2361AC0DB4140,Oklahoma
2014-06-02 23:08:02.9-04,35.7188,-97.4244,3.1,usc000raaf,2015-01-29 22:42:12.736-05,"8km NNE of Edmond, Oklahoma",earthquake,0101000020AD100000091B9E5E295B58C0B22E6EA301DC4140,Oklahoma
2014-06-02 22:35:20.9-04,35.7182,-97.4267,3.2,usc000ra9x,2015-01-30 00:05:45.242-05,"8km NNE of Edmond, Oklahoma",earthquake,0101000020AD100000014D840D4F5B58C05DFE43FAEDDB4140,Oklahoma
2014-06-02 17:38:54.7-04,35.4943,-97.2576,3.2,usc000ra56,2015-01-30 00:09:26.931-05,"1km ESE of Choctaw, Oklahoma",earthquake,0101000020AD100000C6DCB5847C5058C0D734EF3845BF4140,Oklahoma
2014-06-01 19:54:18.3-04,35.5032,-97.2361,3.6,usc000r9x2,2015-01-28 09:00:55.48-05,"3km ENE of Choctaw, Oklahoma",earthquake,0101000020AD1000007AA52C431C4F58C071AC8BDB68C04140,Oklahoma
2014-06-01 05:50:09.1-04,35.4185,-96.5057,3.1,usc000r9ri,2015-01-30 00:41:29.666-05,"8km SSW of Boley, Oklahoma",earthquake,0101000020AD100000956588635D2058C021B0726891B54140,Oklahoma
2014-05-31 10:18:06.4-04,35.4929,-97.2515,3.7,usc000r9fa,2015-01-28 09:45:47.853-05,"1km ESE of Choctaw, Oklahoma",earthquake,0101000020AD1000006ABC7493185058C06519E25817BF4140,Oklahoma
2014-05-30 22:44:56.7-04,36.4797,-97.9665,3.1,usc000r9bs,2015-01-28 20:37:33.893-05,"12km NW of Enid, Oklahoma",earthquake,0101000020AD10000060E5D022DB7D58C013F241CF663D4240,Oklahoma
2014-05-30 21:42:02.2-04,36.6009,-98.3799,3.3,usc000r9ax,2015-01-30 05:18:36.704-05,"11km WNW of Helena, Oklahoma",earthquake,0101000020AD10000007F01648509858C04D158C4AEA4C4240,Oklahoma
2014-05-30 14:32:16.1-04,36.8131,-97.7597,3.4,usc000r93w,2015-01-30 16:34:04.638-05,"2km WNW of Medford, Oklahoma",earthquake,0101000020AD1000005BB1BFEC9E7058C055302AA913684240,Oklahoma
2014-05-25 09:10:34.9-04,36.7981,-97.6673,3,usb000r3c5,2014-08-23 04:36:46-04,"6km E of Medford, Oklahoma",earthquake,0101000020AD100000BB270F0BB56A58C003780B2428664240,Oklahoma
2014-05-22 02:46:10.3-04,35.7777,-97.4679,3.5,usb000qz4x,2015-01-28 08:35:17.301-05,"11km SSW of Guthrie, Oklahoma",earthquake,0101000020AD1000001973D712F25D58C0B30C71AC8BE34140,Oklahoma
2014-05-21 23:19:07.74-04,35.9048,-97.2834,3,usb000qz0e,2014-08-23 04:36:42-04,"5km SSW of Langston, Oklahoma",earthquake,0101000020AD100000EEEBC039235258C0DDB5847CD0F34140,Oklahoma
2014-05-20 13:59:28.2-04,35.4984,-97.2409,3.1,usb000qwfv,2015-01-30 01:26:27.895-05,"2km E of Choctaw, Oklahoma",earthquake,0101000020AD100000CF66D5E76A4F58C0C7293A92CBBF4140,Oklahoma
2014-05-20 07:30:18.8-04,35.4902,-97.2458,3.4,usb000qw49,2015-01-28 18:30:15.764-05,"2km ESE of Choctaw, Oklahoma",earthquake,0101000020AD100000D656EC2FBB4F58C0E63FA4DFBEBE4140,Oklahoma
2014-05-20 05:42:38.6-04,35.4815,-97.2476,3.3,usb000qwiq,2015-01-29 15:04:00.375-05,"2km SE of Choctaw, Oklahoma",earthquake,0101000020AD100000569FABADD84F58C01283C0CAA1BD4140,Oklahoma
2014-05-20 03:58:31.9-04,35.4855,-97.2545,3.2,usb000qw05,2015-01-29 11:24:30.767-05,"1km SE of Choctaw, Oklahoma",earthquake,0101000020AD1000003F355EBA495058C0A01A2FDD24BE4140,Oklahoma
2014-05-19 06:29:08.4-04,36.0915,-97.0687,3,usb000qud6,2014-08-08 22:53:49-04,"2km SSW of Stillwater, Oklahoma",earthquake,0101000020AD1000000E4FAF94654458C0C1CAA145B60B4240,Oklahoma
2014-05-19 04:16:03.6-04,36.1096,-97.445,3.2,usb000quau,2014-08-08 22:53:49-04,"22km NE of Crescent, Oklahoma",earthquake,0101000020AD10000014AE47E17A5C58C020D26F5F070E4240,Oklahoma
2014-05-18 18:53:47-04,36.5923,-97.7994,3,usb000qts5,2014-08-08 22:53:48-04,"22km NNE of Enid, Oklahoma",earthquake,0101000020AD100000091B9E5E297358C0DDB5847CD04B4240,Oklahoma
2014-05-18 08:29:25.8-04,35.808,-96.9371,3.2,usb000qtc7,2015-01-29 23:31:59.071-05,"12km NNW of Chandler, Oklahoma",earthquake,0101000020AD10000039454772F93B58C08195438B6CE74140,Oklahoma
2014-05-17 20:54:31.4-04,36.0946,-97.0702,3.2,usb000qswr,2015-01-28 18:18:08.481-05,"2km SSW of Stillwater, Oklahoma",earthquake,0101000020AD100000780B24287E4458C0CE1951DA1B0C4240,Oklahoma
2014-05-17 10:47:05.3-04,36.2794,-97.2612,3.1,usb000qsdf,2015-01-29 13:28:26.277-05,"2km ESE of Perry, Oklahoma",earthquake,0101000020AD100000C66D3480B75058C04F401361C3234240,Oklahoma
2014-05-16 20:00:00.7-04,36.161,-96.8595,3.1,usb000qrss,2014-08-08 22:53:46-04,"15km WNW of Yale, Oklahoma",earthquake,0101000020AD1000005EBA490C023758C0F853E3A59B144240,Oklahoma
2014-05-16 03:35:07-04,34.429,-96.3119,3,usb000qqe5,2014-08-08 22:53:44-04,"14km SW of Coalgate, Oklahoma",earthquake,0101000020AD100000D5E76A2BF61358C0F4FDD478E9364140,Oklahoma
2014-05-15 20:23:21.3-04,35.7762,-97.4786,3.4,usb000qpe7,2015-01-28 19:58:06.877-05,"12km SSW of Guthrie, Oklahoma",earthquake,0101000020AD10000066F7E461A15E58C0DE9387855AE34140,Oklahoma
2014-05-15 00:28:52.7-04,36.7981,-97.6599,3.3,usb000qnby,2014-08-08 22:53:42-04,"7km ESE of Medford, Oklahoma",earthquake,0101000020AD10000058A835CD3B6A58C003780B2428664240,Oklahoma
2014-05-14 16:06:26.3-04,36.8762,-97.6651,3.1,usb000qmxn,2014-08-08 22:53:42-04,"9km NE of Medford, Oklahoma",earthquake,0101000020AD100000742497FF906A58C0AA60545227704240,Oklahoma
2014-05-13 21:39:11.7-04,36.1386,-96.8939,3.3,usb000qlin,2015-01-29 18:04:54.574-05,"15km E of Stillwater, Oklahoma",earthquake,0101000020AD1000003E7958A8353958C0E09C11A5BD114240,Oklahoma
2014-05-12 00:13:03.6-04,36.309,-96.6745,3,usb000qibp,2014-08-05 20:55:32-04,"8km S of Pawnee, Oklahoma",earthquake,0101000020AD100000BA490C022B2B58C0643BDF4F8D274240,Oklahoma
2014-05-11 19:29:34.5-04,36.9073,-97.6624,3,usb000qi14,2014-08-05 20:55:31-04,"12km NNE of Medford, Oklahoma",earthquake,0101000020AD100000B537F8C2646A58C095D4096822744240,Oklahoma
2014-05-11 07:50:50.4-04,36.5831,-97.6101,3,usb000qhis,2014-08-05 20:55:30-04,"27km SSE of Medford, Oklahoma",earthquake,0101000020AD10000089D2DEE00B6758C018265305A34A4240,Oklahoma
2014-05-09 18:52:47-04,36.5833,-97.618,3.9,usb000qfz9,2015-01-28 15:14:28.933-05,"26km SSE of Medford, Oklahoma",earthquake,0101000020AD100000643BDF4F8D6758C0DFE00B93A94A4240,Oklahoma
2014-05-08 20:40:32.8-04,36.5773,-97.6271,3.5,usb000qend,2014-08-05 20:55:27-04,"27km SSE of Medford, Oklahoma",earthquake,0101000020AD10000095D40968226858C08BFD65F7E4494240,Oklahoma
2014-05-08 15:08:57-04,36.4531,-97.0432,3,usb000qe5b,2014-08-05 20:55:27-04,"24km WNW of Pawnee, Oklahoma",earthquake,0101000020AD100000FBCBEEC9C34258C0A7E8482EFF394240,Oklahoma
2014-05-08 04:32:45.3-04,36.6307,-97.828,3.2,usb000qdtz,2015-01-30 14:40:44.765-05,"21km SSW of Medford, Oklahoma",earthquake,0101000020AD100000A145B6F3FD7458C029CB10C7BA504240,Oklahoma
2014-05-07 18:57:02.7-04,36.3905,-97.1517,3.2,usb000qd9r,2015-01-30 21:09:36.158-05,"16km NE of Perry, Oklahoma",earthquake,0101000020AD10000068B3EA73B54958C0448B6CE7FB314240,Oklahoma
2014-05-06 06:08:10.4-04,35.9039,-97.2645,3.2,usb000qbq0,2014-07-27 17:51:24-04,"4km S of Langston, Oklahoma",earthquake,0101000020AD100000B0726891ED5058C05D6DC5FEB2F34140,Oklahoma
2014-05-03 09:39:07.7-04,36.6039,-97.8367,3.6,usb000q7zp,2015-01-30 09:28:26.077-05,"23km N of Enid, Oklahoma",earthquake,0101000020AD1000000B24287E8C7558C0F7065F984C4D4240,Oklahoma
2014-05-02 19:44:20.5-04,35.5903,-97.3994,3.2,usb000q7db,2015-01-28 18:02:42.744-05,"7km NNW of Spencer, Oklahoma",earthquake,0101000020AD1000006F8104C58F5958C0166A4DF38ECB4140,Oklahoma
2014-05-02 10:29:20.4-04,35.876,-97.2988,3,usb000q6xc,2014-07-27 17:51:17-04,"8km SSW of Langston, Oklahoma",earthquake,0101000020AD100000DE02098A1F5358C0E3A59BC420F04140,Oklahoma
2014-05-02 05:46:03.2-04,36.0768,-97.5536,3.2,usb000q6v6,2015-01-30 12:42:04.91-05,"14km NNE of Crescent, Oklahoma",earthquake,0101000020AD10000033C4B12E6E6358C0992A1895D4094240,Oklahoma
2014-05-01 19:07:30.5-04,36.2757,-97.2521,3.1,usb000q6il,2015-01-30 06:56:13.201-05,"3km ESE of Perry, Oklahoma",earthquake,0101000020AD10000095D40968225058C0ECC039234A234240,Oklahoma
2014-05-01 10:04:07.9-04,35.8112,-96.9361,3.4,usb000q694,2015-01-30 02:30:20.042-05,"13km NNW of Chandler, Oklahoma",earthquake,0101000020AD1000004772F90FE93B58C0F241CF66D5E74140,Oklahoma
2014-04-30 21:26:00.1-04,36.0656,-97.0474,3.1,usb000q5vt,2015-01-30 01:26:20.108-05,"5km S of Stillwater, Oklahoma",earthquake,0101000020AD1000002575029A084358C00E4FAF9465084240,Oklahoma
2014-04-30 19:46:10.7-04,36.5971,-97.6807,3.4,usb000q5pv,2014-07-27 17:51:14-04,"23km SSE of Medford, Oklahoma",earthquake,0101000020AD100000C898BB96906B58C08638D6C56D4C4240,Oklahoma
2014-04-30 08:06:52.2-04,36.7764,-98.073,3,usb000q4zz,2014-07-27 17:51:13-04,"25km E of Cherokee, Oklahoma",earthquake,0101000020AD100000E9263108AC8458C0A54E401361634240,Oklahoma
2014-04-30 07:48:08.6-04,36.6037,-97.8342,3.1,usb000q4zm,2015-01-30 12:07:57.605-05,"23km N of Enid, Oklahoma",earthquake,0101000020AD100000AF946588637558C0304CA60A464D4240,Oklahoma
2014-04-28 02:26:40.6-04,36.1057,-97.0443,3.2,usb000q1un,2015-01-28 09:04:43.595-05,"1km SE of Stillwater, Oklahoma",earthquake,0101000020AD1000009FCDAACFD54258C0F697DD93870D4240,Oklahoma
2014-04-27 00:22:29-04,36.0752,-97.5579,3,usb000q0wq,2014-07-14 16:11:19-04,"14km NNE of Crescent, Oklahoma",earthquake,0101000020AD1000000F9C33A2B46358C061545227A0094240,Oklahoma
2014-04-25 23:54:44.8-04,36.1521,-97.2949,3,usb000q04e,2014-07-14 16:11:15-04,"15km S of Perry, Oklahoma",earthquake,0101000020AD100000C9E53FA4DF5258C05DDC460378134240,Oklahoma
2014-04-25 07:38:49.6-04,36.5989,-97.8271,3.2,usb000pz2v,2014-07-14 16:11:14-04,"23km NNE of Enid, Oklahoma",earthquake,0101000020AD10000062A1D634EF7458C086C954C1A84C4240,Oklahoma
2014-04-24 17:46:19-04,36.7676,-98.715,3.2,usb000pxwv,2015-01-29 21:39:48.072-05,"6km SW of Alva, Oklahoma",earthquake,0101000020AD100000F6285C8FC2AD58C06E3480B740624240,Oklahoma
2014-04-23 15:35:33.3-04,36.7133,-98.5923,3.1,usb000pw4z,2014-07-14 16:11:12-04,"12km SSE of Alva, Oklahoma",earthquake,0101000020AD100000EE5A423EE8A558C04F1E166A4D5B4240,Oklahoma
2014-04-22 09:57:07-04,35.5935,-97.3795,3.3,usb000ptmx,2015-01-29 14:11:04.52-05,"7km N of Spencer, Oklahoma",earthquake,0101000020AD1000003F355EBA495858C08716D9CEF7CB4140,Oklahoma
2014-04-21 18:16:08.7-04,36.6033,-97.8421,3.2,usb000pst7,2014-07-03 21:35:00-04,"23km N of Enid, Oklahoma",earthquake,0101000020AD1000008BFD65F7E47558C0A1D634EF384D4240,Oklahoma
2014-04-20 19:31:32.2-04,35.7724,-97.4718,3.3,usb000ps4d,2015-01-29 20:23:32.426-05,"12km SSW of Guthrie, Oklahoma",earthquake,0101000020AD1000002E90A0F8315E58C017B7D100DEE24140,Oklahoma
2014-04-20 19:13:41.5-04,35.7717,-97.4829,3,usb000ps5p,2014-07-03 21:34:42-04,"12km SSW of Guthrie, Oklahoma",earthquake,0101000020AD10000042CF66D5E75E58C05F29CB10C7E24140,Oklahoma
2014-04-20 19:07:13.1-04,35.774,-97.4821,3.7,usb000ps3d,2015-01-28 10:56:26.41-05,"12km SSW of Guthrie, Oklahoma",earthquake,0101000020AD100000B459F5B9DA5E58C0508D976E12E34140,Oklahoma
2014-04-19 10:43:10.3-04,36.2777,-97.2517,3.8,usb000pr4t,2015-01-28 17:00:55.654-05,"3km ESE of Perry, Oklahoma",earthquake,0101000020AD100000CE1951DA1B5058C0B30C71AC8B234240,Oklahoma
2014-04-17 11:50:07.6-04,36.6797,-98.217,3.6,usb000pnr7,2015-01-30 07:44:05.311-05,"14km ESE of Cherokee, Oklahoma",earthquake,0101000020AD100000DACEF753E38D58C0AC8BDB6800574240,Oklahoma
2014-04-14 13:17:58.6-04,35.7751,-97.4839,3.1,usc000pjw7,2015-01-29 12:57:41.44-05,"12km SSW of Guthrie, Oklahoma",earthquake,0101000020AD10000034A2B437F85E58C097900F7A36E34140,Oklahoma
2014-04-13 20:02:21.1-04,35.7712,-97.4831,3.5,usc000pj32,2015-01-29 13:08:18.702-05,"13km N of Edmond, Oklahoma",earthquake,0101000020AD100000A52C431CEB5E58C06D567DAEB6E24140,Oklahoma
2014-04-13 17:00:15.5-04,35.7698,-97.4793,3.4,usc000piw1,2015-01-28 18:21:05.106-05,"12km N of Edmond, Oklahoma",earthquake,0101000020AD100000423EE8D9AC5E58C0FB3A70CE88E24140,Oklahoma
2014-04-12 16:13:15.8-04,35.8899,-97.2681,3.3,usc000phmn,2014-06-30 22:38:00-04,"6km S of Langston, Oklahoma",earthquake,0101000020AD100000B003E78C285158C0EE5A423EE8F14140,Oklahoma
2014-04-12 05:32:52.2-04,36.274,-97.2478,3.6,usc000phan,2015-01-28 21:09:24.14-05,"4km ESE of Perry, Oklahoma",earthquake,0101000020AD100000B9FC87F4DB4F58C0508D976E12234240,Oklahoma
2014-04-12 02:53:38.3-04,35.7673,-97.4814,3,usc000ph8l,2015-01-29 22:42:57.094-05,"12km N of Edmond, Oklahoma",earthquake,0101000020AD100000D712F241CF5E58C0431CEBE236E24140,Oklahoma
